response_id;client_id;client_code;score;nps_class;created_at;submitted_at;tipo_de_forms;typeform_response_id
ede31a5e-c59c-475f-9bbe-494595084174;a6e7e0ab-b8fc-43be-9c3b-f8bf227f5683;QV00449;9;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T19:31:47+00:00;NPS;abvy3i69qvw9hunit3iabvy3i6h60kv2
7d84a252-d4ee-4be4-824c-3f16df97f01d;c2a2b066-7002-4a60-8af3-7f4f724c9dd7;QV00251;4;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-17T19:30:21+00:00;NPS;ynz7nl1s8orks59ynzp4ckrh1q9kasz8
01c42456-214c-48f1-8252-06c32a246100;91603c15-3c12-47d1-93bb-2dd22fe7176e;QV01331;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T17:49:37+00:00;NPS;v6lolmrqtnii2ba34kcv6l3ixkxqgc0g
3c9024b1-38f1-4b14-9476-02951689b76a;a7efc478-0f39-40fb-b567-04c459a141df;QV02793;7;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-17T17:20:22+00:00;NPS;j48j9oawqesicih88h2j48j9o3eozz5m
ca580fd4-e2ab-4b08-a6fd-93ec39673409;302362a5-f038-4bb3-b011-b69c9371533e;QV01496;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T17:15:46+00:00;NPS;ss2dujrrr3xkatgyss2dujyo5d3sljvh
172c6dc6-9d93-4bdd-a4a3-f4a8cdebfa7f;c7b6ff1a-9ceb-4587-885d-68904d0803cb;QV00617;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T16:40:37+00:00;NPS;wq0au8xwrhes51qijwq0au808pavwt6x
e2861545-7e01-45af-8f20-becb1afa4a00;6203fb91-e3f6-4395-ad78-490fc8b5d7de;QV02947;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T22:09:44+00:00;NPS;0gcp6fgtqifvht2rrn30gcp6fdvvzsfn
03971d17-a326-49fd-bd5b-76e7202ef618;cd70e186-6d38-4248-84c5-d5a6f351d4de;QV02987;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T15:44:58+00:00;NPS;vrxwrqegtsrpwdjblvrxwrqycf13uihx
25a8ae6d-60f2-4559-b91c-1e278ad92877;cbb09924-ca18-4b39-b497-6723364234a4;QV00592;9;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T15:24:35+00:00;NPS;fa2xl8uz1icsxzvq6mefa2xl8ulestpk
61028fca-2232-4191-98fc-377a2cc65e6a;e53d5758-20a3-4f54-b295-4b335116c3a5;QV00859;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T14:57:57+00:00;NPS;xo6elacui7nrxoaoxo6e4rr0sr54zo04
14f0a06a-e16c-47d6-b182-5220f26ca54c;b1c942a3-c982-4239-b7fd-9fef55597b82;QV00387;5;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-17T13:21:21+00:00;NPS;fbb0zhydo73h9pvc3fbb0fmft5nwxh9o
eeb2b9b7-cdb0-4c6a-b55a-3c86a6ee94a8;9a500cc7-b149-45ad-91e9-db31e700d4e9;QV02845;9;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T12:32:27+00:00;NPS;p0w1mbfzif3eiwfxyup0w1m2qurffl4u
8fff0e63-7cf1-4ba9-aa93-ab3c6b1c02e0;fa782f0a-5f96-4456-b3f5-05a4449e8176;QV02831;8;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-17T12:22:43+00:00;NPS;kon57kytgu5r3lins24xikon57kjwhhm
4e8835bc-16b6-43f8-aa07-c0cd67dc6c40;2dfeb3d2-2c1c-4398-976a-ad18716edc69;QV02812;8;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-17T10:24:02+00:00;NPS;90b409v2bwcplz90b993b3qvhoznsg6g
3b59ca50-947b-479f-81eb-856cb7792283;0899e909-4949-4cfc-9f76-6ebb2bf62a81;QV01441;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T10:05:10+00:00;NPS;e3vub175b5j8g2wmue3vub18bsa060nl
d308a963-5a61-4718-bd04-4a5a04408291;38e29943-c013-44f3-aaa5-b3bc01d2f490;QV00590;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T08:27:57+00:00;NPS;izf7jxqs7ir5jp1simmameizf7jxqs7i
e543a0db-2e72-41d7-8abb-f0b39d946331;971b37db-fa59-406d-8877-15e8840545d4;QV01412;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T01:07:01+00:00;NPS;hjk1oqaa1weghdthjk1oqct7y2k20a2l
c2d27bd8-95ff-481a-8de5-2c456d020378;68a3d73e-4b6a-434a-a4ae-29cea9a73752;QV00071;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-17T00:50:19+00:00;NPS;kjh6gyp6smg2jth5wkjh6gysfvi5g0s1
716d6fd8-b0ec-411b-b761-5c6dace95457;9ea9fcc7-8260-44e0-a66f-36c1fcf033b1;QV00418;6;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-17T00:51:01+00:00;NPS;cxqifexc84p7v190vtcxqifw7tyy1btu
20e5a3e7-05eb-44c1-9f8f-698c6dd5b9fe;48195d7e-976d-4aca-9488-293da65539c3;QV00052;2;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-16T22:57:16+00:00;NPS;o94xqk2i96gre7lpwo94xq2sam1agmxz
68bd5405-2a28-45bf-a136-53a7ebbbd47c;7472ea7f-64ac-41bf-9617-2e0a601aff83;QV02262;7;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-16T23:08:08+00:00;NPS;2s1hmw2fyuc8u2cu117h2s1hv4edkrdh
73173fa2-ddd5-4158-b1fd-2f49e1c8a14f;016e4182-664b-4fda-989e-2d2759d872ff;QV01442;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T21:42:38+00:00;NPS;ry3kf0w60y4eek67oar7ry3kfer91t1h
4fb3e61f-2018-43af-b6bf-3ae609f21490;714d5cbc-fd27-442c-87d1-e92c7c39ab19;QV00630;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T21:40:12+00:00;NPS;ddkfb366s79evis2oa1ddkfb36nz9je2
47dfeb56-03d0-4fef-8d19-40d3a9fa25d7;53f399ae-9b9b-4bc6-8905-fddf53cbb841;QV00059;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T20:50:36+00:00;NPS;vbx3ww6hoh80ui8bqdvbx3wwk7prsi3r
c895b86c-65ad-454e-be82-70606fc0e7e8;4c63674b-219a-4317-9dfa-3da09c12944f;QV02799;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T20:25:25+00:00;NPS;5k4713sswhfqqky5k470eny5ewg2av9x
f146e0e5-e8b6-4d4b-acee-89f6e1202e10;951cb145-5fe9-4bd0-a5f7-b5247ddf0713;QV02265;9;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T20:28:52+00:00;NPS;mn77hfzonwmayyosmn7706wakgtdp7gi
ee2942c1-955b-4b06-8667-bb7d59d27c81;c22b7d56-af89-4188-8ea1-c8aea9417a75;QV02897;0;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-16T20:11:58+00:00;NPS;iu4wh92kojzjhfv2iu4ed6sxk8bq0pib
b6980bfb-3491-463f-a6d9-61690d63ce81;bc9a6a60-edc1-4995-b045-46dd4ba96482;QV00523;4;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-16T20:02:48+00:00;NPS;7ml05581zcgkl2dw07ml021g33e3a6th
60734feb-34c8-4904-a325-c1e02eb9a764;9605527b-5ed7-432e-9619-b7d55ef608a5;QV02806;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T19:56:12+00:00;NPS;d2kgwc5toh7wa4zpld2kgdvvtealw0vc
d7d32d78-9142-4355-9fcd-4d95384ca406;456942ad-d594-4187-a670-b7f874204fa7;QV00349;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T19:43:59+00:00;NPS;psqhi1dq84vr8b9k8tppsqhi13m4a2bg
54833164-cb67-4480-a0b2-4159175e271a;6348c9b2-ccdf-4549-96f9-016ecff25a37;QV02887;9;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T19:37:22+00:00;NPS;138uqljfgudr1w138uaf5y215cd5st04
de964d27-fa62-4f99-805c-65ae741b24a9;8a5ebfee-5dcd-4ba0-acc8-0deb70ede3a6;QV02898;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T19:16:57+00:00;NPS;h8mxwtgfixmv7nh8mv24pejx27dsf4h7
aedc9f47-4846-4fea-bad2-44dd8b9ca813;660032f0-f309-422d-8aee-b62d0f1329c1;QV00068;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T19:06:58+00:00;NPS;mtlyd03mc51ocltm1hepmtlyd5nfhbkz
058a13a9-0284-4c39-baf7-cc995b2c8262;535220df-04c5-4b91-ba66-56c820a54cb9;QV01873;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T18:54:11+00:00;NPS;844s1spvq2szyemahv1sqv844s1sp88b
b903f027-e0c8-474f-865a-e4bb903c67d6;f53decbd-a8df-4269-9a6b-24290231dcfc;QV00433;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T18:42:24+00:00;NPS;95pi98sxjfcfxb95pitox09chivj8s3w
9ba08726-aa9b-460e-ae3b-fe93f8f95149;a042bbf0-980d-4b65-8126-0d2164374829;QV02891;8;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-16T18:24:43+00:00;NPS;09r4k1bgamt33sz9xttp09r4kgqhtlgo
9d3cca82-a3dc-4bec-93ae-460d40b9fe61;29f7a69f-c4a7-40d3-9fd5-77edb6af1d74;QV02896;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T18:18:27+00:00;NPS;247vq1qoaqfus247vqcvwdralqwr0wv1
3dd327aa-07d0-4beb-b0db-b7857b630980;4b2e6150-e99f-41df-9f7c-072dafc40acd;QV02814;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T17:36:18+00:00;NPS;palqzo5jgpksavk8vpal6arbtemyvlpe
7be09493-c46f-4c7c-a87e-36c1177b6882;09ed4608-b617-40ce-b43a-88b99043e3b3;QV01405;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T17:36:24+00:00;NPS;ugd4f0r6gxcd7d8dvugd4f0r68pmi1nl
7af7e018-f887-4c20-9713-6cc9bebaa17e;8a621649-ced3-423e-bba6-3ead2ea17e40;QV00526;8;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-16T17:25:04+00:00;NPS;0njl37t25i9a964ywbb0njcpjuhh3nns
e97ecaf0-65ff-4adf-a323-bef34292af8e;aff99a4f-444a-4b49-b3eb-14f7e8d8d62b;QV00461;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T17:41:02+00:00;NPS;jorvad4zr3slnjobdhbzbwyq4ufe60bd
98f2b234-728c-4f6b-a755-23cc73c4caf6;1b5737cf-9f06-48ef-aeb7-533921707e0f;QV00427;7;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-16T14:46:53+00:00;NPS;y637d26qezblekpbcoo94ay637d2g12s
f7f4f297-7c8b-4b4c-a6bf-7d0b2c5ce45d;eedd4b83-8924-49b4-bbb3-a4ab8f2a2078;QV00282;10;promotor;2026-06-27T20:47:17.367061+00:00;2026-06-16T13:44:49+00:00;NPS;3axg6gcjt83axxqsj5opekc88gxqsj53
5ed56aac-04dc-4f72-b96d-02cd8298f7af;11151df2-cae1-4972-94ec-c50ecf79c2ca;QV00350;0;detrator;2026-06-27T20:47:17.367061+00:00;2026-06-16T13:36:55+00:00;NPS;x5j315bq9flpduc8zyfx5j3uvbkfdml4
8ac75e18-373e-4321-a2cb-8d73bdc0245b;57fd07f9-1477-4139-97c9-dd2523ca1a99;QV02916;8;neutro;2026-06-27T20:47:17.367061+00:00;2026-06-26T22:27:39+00:00;NPS;k7kx1fugiye86dfk7kx148j93u15xt9y
7aa7519a-e7c9-4320-9270-d92613da7682;03ed7e77-4e5b-4309-9330-dd8d8b112db8;QV02950;10;promotor;2026-06-28T17:43:19.179793+00:00;2026-06-28T17:43:18+00:00;NPS;lsz8wr5tdiqvlv99agalsz8t9qlz09kj
c51c39cc-d8bd-41e5-9132-cbdc53a25cc0;2d4af4f9-e0d1-4fad-a743-d71195781eca;QV01651;9;promotor;2026-06-29T13:56:43.892543+00:00;2026-06-29T13:56:42+00:00;NPS;qlwus4kkihj6vqlwu9zqjhuy66dz8n7d
88eb8ba0-2ea8-4faa-9b5f-f5169a6f2cfb;2d61ac55-3d59-4c65-abd9-fadbd4abbc5e;QV00624;10;promotor;2026-06-29T14:27:01.449345+00:00;2026-06-29T14:27:00+00:00;NPS;gen4aw0u4vyn1n9cbgen4aw0yq6kw97j
b59193b3-0606-4db8-9720-442de260f2da;74487388-4d09-487f-9a00-e5254b644f50;QV02692;9;promotor;2026-06-29T14:49:30.116019+00:00;2026-06-29T14:49:29+00:00;NPS;kurkkvybatgfkurkk8d0kzlbtja1ieto
0462bb3b-d30f-4087-8140-1070e030e0e3;e83d831e-4fec-47ae-ae15-200881f0f3da;QV01759;10;promotor;2026-06-29T15:11:03.200877+00:00;2026-06-29T15:11:02+00:00;NPS;j0oeal12yxu90mvsoxtrfj0oeal1e98d
28fa003e-a4a2-47ff-8ecb-9641eb7dd5b1;bd7b2c19-ff49-4d94-8ca1-4f1063c7d851;QV02954;10;promotor;2026-06-29T16:49:25.191221+00:00;2026-06-29T16:49:24+00:00;NPS;xs9o8145cnjltowh8ewrxs9o8gunwa94
b6d919c4-f9f2-4ced-83ce-47c961739af3;1c9f3a06-cdfe-4357-a3ff-b9f1badb86b4;QV00758;10;promotor;2026-06-29T19:28:59.117902+00:00;2026-06-29T19:28:58+00:00;NPS;tbs0332i31itwfowh2tbs05vi1yxubzj
7d100e11-5170-4690-8d5e-03470c989053;e84fee46-40c6-4a92-b08c-8145059cbb1c;QV02858;10;promotor;2026-06-30T11:25:55.787343+00:00;2026-06-30T11:00:54+00:00;NPS;1aohvlxbbd7y3lfr1aohv6waeg227te9
15714fe2-6751-4a89-92ac-91b1faf95a24;f741be42-52ac-4720-b2a7-b30bc6e71735;QV02819;8;neutro;2026-06-30T13:03:54.845655+00:00;2026-06-30T13:03:54+00:00;NPS;bbw7nthtnec9axoahbbw7n6ci6v3jl6z
dacceaee-5418-4b60-9385-1c7f75cc9b79;809de693-705c-4822-994b-bc9d4227d03c;QV00372;10;promotor;2026-06-30T14:02:23.928769+00:00;2026-06-30T14:02:23+00:00;NPS;im7vhs6wn2lzr861im7vhd53n7on404s
f2ea5649-c4aa-47b0-9bb8-2f9d37f0803c;540fb441-7d1f-493b-8246-acf1135c0d6f;QV00298;5;detrator;2026-06-30T15:17:46.889089+00:00;2026-06-30T15:17:46+00:00;NPS;sbsj3kkz3p0kb94q0rlsbsjbaolat2f0
ac201fe0-2a6b-44fc-9847-4f74e0f0a065;29a084ba-f209-486a-bad1-252a0b6a5940;QV01238;10;promotor;2026-06-30T15:49:09.19015+00:00;2026-06-30T15:49:07+00:00;NPS;8ivq8g4h3lffmivh8ivq990kdcl98it3
b7893907-03ac-45dd-ba2a-abbd6ae31bbd;0b15e2e9-7b01-4cb9-b45b-02927b81a619;QV00999;10;promotor;2026-06-30T15:52:14.478824+00:00;2026-06-30T15:52:13+00:00;NPS;tw9z9ym3fxngae9tw9z9604v14cpjp0c
382e18bf-8f00-41c8-855a-81555cc4251c;2412cd30-4001-4d4f-ad09-edbf468bc620;QV00423;9;promotor;2026-06-30T15:59:55.051095+00:00;2026-06-30T15:59:54+00:00;NPS;aknidzu2x3cw0xo73baknidzugwk27ne
f014f5f5-6744-4d56-aae1-4e97644b66ba;532d7202-21ed-486f-88f0-3fd7fc20e66d;QV01305;10;promotor;2026-06-30T17:19:26.554184+00:00;2026-06-30T17:19:25+00:00;NPS;htou236xnwm71sdhr3s9t4w5htou2369
1642e6d1-17d9-4c9d-a88e-3b3cffd7184d;64c1aba4-e486-4498-bf40-572ecbecbda2;QV00877;10;promotor;2026-06-30T18:04:15.850034+00:00;2026-06-30T18:04:15+00:00;NPS;3ggh7pcxaswoqf8rfdb9823ggh7pcxyt
12d3b911-92eb-44f9-a0f4-6566df57c563;236e0064-237f-4e71-890d-bda08ea02b63;QV00581;9;promotor;2026-06-30T18:08:10.300859+00:00;2026-06-30T18:08:09+00:00;NPS;htqp7imbz33y7jhe4whtqp7i0fbpq3l7
5a5fddc1-fde0-4e29-b10c-9cd0d2b9e286;a32bb937-d81e-42f7-9b25-84a6e8489f9f;QV02787;9;promotor;2026-06-30T18:22:35.81025+00:00;2026-06-30T18:22:34+00:00;NPS;npdr8d9spa2e87x3cniogurnpdr6f41y
47e43855-a103-4d02-8b86-fd0c4ee733f3;d9e4411a-269c-4b27-8ae2-736399983bf7;QV02354;8;neutro;2026-06-30T18:23:18.90926+00:00;2026-06-30T18:23:18+00:00;NPS;s3znhj178zt311cbp37faegs3znhjxqz
ae3dc56b-a301-4190-b908-97bbe664bf6f;46541a37-dba0-4539-a1cd-8da613076cde;QV01380;10;promotor;2026-06-30T19:11:14.916112+00:00;2026-06-30T19:11:13+00:00;NPS;qrcqdsy7obzm179iapzqrcq9gn5qjybz
bdfe46e3-721b-4083-b0f0-d8f3135789c6;57301e25-f729-4eb1-b171-641dc75ce247;QV02379;8;neutro;2026-06-30T19:18:28.081896+00:00;2026-06-30T19:18:27+00:00;NPS;vv4h2cuppxw3ez1xovv4hu0l7r9jov5i
c340e9b7-d2d5-4793-8feb-fad7c19ab872;b04d1705-8edd-4c04-b536-22ebd01d0504;QV01402;9;promotor;2026-06-30T19:34:12.438011+00:00;2026-06-30T19:34:11+00:00;NPS;qdqbo7me4hwsnw5i8qdqbosd7br8v5o3
cbd7ca0d-19d6-4c2e-97b2-6305c8b8bddd;65c7b3ba-2eab-4e37-929f-d1b392ef0377;QV01833;9;promotor;2026-06-30T19:49:48.670614+00:00;2026-06-30T19:49:48+00:00;NPS;xu2a1hubf6r6zxu20vflvl4s18k8g866
13344bd8-3351-4550-8c3e-afd763f2bd21;d695736b-7389-4967-88b1-718c15bad9c9;QV00328;10;promotor;2026-06-30T19:52:43.682388+00:00;2026-06-30T19:52:43+00:00;NPS;hllv3iiipol0hllvod3688burj76z5ko
6e406750-2ab4-49e6-830c-90762acd2928;20eb028f-373f-4a63-a468-57fe9544f214;QV01774;10;promotor;2026-06-30T19:52:59.649449+00:00;2026-06-30T19:52:58+00:00;NPS;rlk5jcveidir31g50xmnrlk5jwxywbmr
29025ed4-7126-4089-b3b7-1586545a047b;71095451-b7b5-454d-9270-dc0b02b8c1ea;QV00872;5;detrator;2026-06-30T20:00:20.018045+00:00;2026-06-30T20:00:19+00:00;NPS;pgkzubhdac48852ipgkzubhdwfklmgav
1e0b97a2-347c-4a5a-947e-644883ee4369;60689daf-4e3a-4dcb-b6e9-55d057ac617e;QV00538;10;promotor;2026-06-30T20:19:36.932114+00:00;2026-06-30T20:19:36+00:00;NPS;lliytpohuo5cywozlliyt47pr11en2ja
de30b06e-05d2-4c05-b768-383d7b6ad7ff;2e553b1c-8741-4a84-a9ea-201271cb9a3e;QV01772;10;promotor;2026-06-30T20:40:01.413788+00:00;2026-06-30T20:40:00+00:00;NPS;50nbmwpl8dtyl950nv5sg3m8vj40oclw
1ed3b833-d423-41a0-be03-5b19434fe691;61c1eeda-5d3d-4e50-aaf1-ea339f20a17b;QV00278;10;promotor;2026-06-30T21:16:08.513217+00:00;2026-06-30T21:16:07+00:00;NPS;gocf8nth5344nxp5qsdx35gocf8ntbyw
5d988f3f-82fe-4ac7-9e10-2af0689f2f22;e3dfdd10-2ea9-4bc3-ab4a-21e3fa89109f;QV00312;8;neutro;2026-06-30T21:30:23.586584+00:00;2026-06-30T21:30:22+00:00;NPS;8zlsjdsu65gp0mmbp6758zlsjds8o2gu
4222d18d-e0c1-4b82-bb10-a2a89cff9b7e;b79174f4-00d7-41f2-9534-ef26ccace60e;QV00342;10;promotor;2026-06-30T21:37:26.196311+00:00;2026-06-30T21:37:25+00:00;NPS;95a6ka0wdjdp6bu8qof95a6ka1dor7pw
4b93a726-595a-4f19-a683-62c223118b8a;091073d6-d1e2-46ab-82e4-6c698ade9644;QV01127;7;neutro;2026-06-30T21:49:09.781079+00:00;2026-06-30T21:49:08+00:00;NPS;lhwjzyrckrxi6lhtjg5e3829j0kthcm8
17a40a77-d958-47c1-b4a8-ac252100247e;8ea421dc-cf84-4c0d-90a0-fe49b45b9d80;QV03080;6;detrator;2026-06-30T22:11:19.031113+00:00;2026-06-30T22:11:18+00:00;NPS;ah2h19tjq7j6r5ah28h4p9jma6idhhi8
6d4381d0-ab19-4b74-8e73-ee4cd5044d2a;fb4f3c31-2b95-4b45-a390-7ab59a25baff;QV00322;10;promotor;2026-06-30T22:57:56.202147+00:00;2026-06-30T22:57:55+00:00;NPS;t9cbttngpb8i7st9cbxccg7eq5vsc2rt
808d32a5-38bd-440c-a797-cb8c8f29e46b;9e8eaf71-a4b4-460d-be61-f7291f1620e3;QV00412;10;promotor;2026-06-30T23:00:27.446719+00:00;2026-06-30T23:00:26+00:00;NPS;lt4tehsn7jmiw9tlt4teybvzc2lskkhi
7ca8661e-9044-484c-86a1-dfc154afce56;50e7fe80-c31f-463f-a4fe-67584b41c804;QV00930;8;neutro;2026-06-30T23:36:48.414715+00:00;2026-06-30T23:36:47+00:00;NPS;512oribzrp7btjtzjya512orreqgijkz
8ea90c08-8e79-4099-87e2-e6449a80b90f;3f7a6689-2f22-4fd0-be10-50617b0e30dd;QV03130;8;neutro;2026-07-01T00:19:50.305767+00:00;2026-07-01T00:19:49+00:00;NPS;hkt9hxxbtrfb4sepjuhkt9hxxsgztu3g
0be13995-a37b-46bb-aadc-ee255d9f99b7;22e5fc31-79b5-41fd-81e5-cc1e46fd4478;QV02877;8;neutro;2026-07-01T00:26:57.971148+00:00;2026-07-01T00:26:57+00:00;NPS;vixvrmuhri8vowro4vixvru9c3xwlzn3
e954094e-7da0-44e6-ae01-4b112c58dfb8;8c1e6a02-8a6b-4c0c-9485-4e7738ab5dd5;QV00324;10;promotor;2026-07-01T00:58:19.528566+00:00;2026-07-01T00:58:18+00:00;NPS;yhrgbk3kczeqziamgy2ajyhrgbk3t3ee
a423b6eb-b4e2-44b0-ba5c-bd600db8443d;439016f7-dd62-4778-b1dd-b18d0207db8a;QV01128;9;promotor;2026-07-01T06:30:12.337559+00:00;2026-07-01T06:30:11+00:00;NPS;cby0656nagzs048atuu19cby06za1k6s
d6e86972-b867-4067-ab2e-e8a249f7ee7b;d702be52-69e8-46df-9a56-635e21a6af43;QV01019;10;promotor;2026-07-01T11:06:56.239056+00:00;2026-07-01T11:06:55+00:00;NPS;73konxyqkzboqrh1jq73kon4bvx1ossu
44c2842e-54d3-41ac-98ac-3f378c415494;c4f61216-f4ec-4065-8da4-41ce05088972;QV02758;9;promotor;2026-07-01T11:22:03.326544+00:00;2026-07-01T11:22:02+00:00;NPS;wg6pfzbfywdobvwg6pv2xaiahvxuce11
e333de84-4adc-4556-80b2-d20aaed3e31c;0eb2b0c6-d71e-4a05-81c8-6a22a73478f4;QV01130;9;promotor;2026-07-01T12:19:23.324652+00:00;2026-07-01T12:19:22+00:00;NPS;yqkshuxstmzbfru92j2kyqkshuxs5h2t
b34c008a-da72-4193-83ee-79ecb99871ad;3df828b6-4ffe-4617-a11e-ea35bb740136;QV01116;10;promotor;2026-07-01T12:30:10.252881+00:00;2026-07-01T12:30:09+00:00;NPS;9r67d4frir8wn5mf21so9r67d4f5z6ha
536c09cd-2a99-4e93-bc39-582f4692d342;92cd6edc-c547-4d2d-9667-a3d9bf558ce5;QV01062;10;promotor;2026-07-01T12:30:40.77242+00:00;2026-07-01T12:30:39+00:00;NPS;11068lbfz7jftpp6r117y3c011068lbf
cfed2dd6-a89a-4e28-9628-d835a9f08deb;7d03a715-4097-4226-a6e7-6d9d359d6d88;QV03173;10;promotor;2026-07-01T12:30:50.724286+00:00;2026-07-01T12:30:49+00:00;NPS;a3euj92osnm9ntd86bbva3eujss7cc9t
4da77504-2665-48ce-ac16-f9da020566c5;334409a6-0a6b-4e47-8f26-da57a005c1ad;QV03069;10;promotor;2026-07-01T12:50:29.686253+00:00;2026-07-01T12:50:27+00:00;NPS;52xeuml9z7gtmggbn97t52xeumkxrysq
e946f98f-060a-4236-975d-93d3547bdc35;fae1d886-b8a6-4890-b1e3-e928aca47be0;QV01297;8;neutro;2026-07-01T14:08:39.683803+00:00;2026-07-01T14:08:38+00:00;NPS;rns34b8wcq2kivm8jo96rns34bhryd0s
8b4b0073-4b6b-4157-b9bf-547bd5afdc35;133746b4-6bc3-4328-80f9-dcc822a17351;QV02804;10;promotor;2026-07-01T14:13:39.793483+00:00;2026-07-01T14:13:38+00:00;NPS/;0vonmvk2wdh99tzhsh0vonmvkteh1lw1
61fbd0c1-2e20-4c25-b110-02bb166f9c3f;fe7cea59-5896-41f7-aed3-d40f852ff627;QV02185;10;promotor;2026-07-01T14:20:02.307714+00:00;2026-07-01T14:20:01+00:00;NPS;6v25ag7x2hcjg18f87q8dbr6v25ag7z5
ab859f64-41a0-4927-a4da-11931cdcddcc;38515a81-be15-4fd5-80af-3ad4336f73e2;QV02803;10;promotor;2026-07-01T14:35:48.821028+00:00;2026-07-01T14:35:48+00:00;NPS;plieefa0qok3qhmmksgcplieefaacndm
bdc2be0a-e5be-486e-8d0d-0664941eac4e;dd5691ed-c57c-4912-8d21-716c81e356fe;QV01618;10;promotor;2026-07-01T14:39:07.782758+00:00;2026-07-01T14:39:07+00:00;NPS;c9amcb1bkwwjdq74setc95s38d4s7bt2
58652bc6-2941-409e-8388-98b0b3a005bc;7ba1ddf2-df09-4cd9-b030-e4dc3862fd71;QV02942;9;promotor;2026-07-01T15:42:33.073955+00:00;2026-07-01T15:42:32+00:00;NPS;tqnpbqvzqlrrnewnmstqnpbqoiep4hy5
76cc9e7c-7615-4270-b7f5-19d4e4938de5;3645aa1b-828f-4d2d-9581-67422f0619fa;QV00228;10;promotor;2026-07-01T16:45:38.566635+00:00;2026-07-01T16:45:37+00:00;NPS;2uj6dlxkk4uf1m2bsu5d2uj6dk2m7i78
7e32c26b-7980-4f5d-a229-c0864676fc2e;537c1fcf-ab92-4f33-99fd-4bfb204d37d1;QV02394;10;promotor;2026-07-01T17:10:11.597378+00:00;2026-07-01T17:10:10+00:00;NPS;zo3anj3xkihknux34ozo3anj3tgwl93e
590c45f2-527a-48e5-91fe-1be0000e9cbe;374bdb2f-e42e-4e2e-9080-9b54de65ccee;QV03226;10;promotor;2026-07-01T18:13:16.28901+00:00;2026-07-01T18:13:15+00:00;NPS;rithnu5vcpyfhfbcrithn9ufypytppjp
b0b80a7a-de11-4928-8396-1ce74793a7b9;66ccb471-5286-40a8-bef1-b01f63c022e9;QV02348;10;promotor;2026-07-01T18:20:46.688659+00:00;2026-07-01T18:20:46+00:00;NPS;w4gfd5x3ra00zhqgviw4gfdfetwyk93j
0ae15919-afa2-4a4f-b470-d9587ddaec09;d23985ea-8527-4a48-9d80-7032d2491698;QV00094;10;promotor;2026-07-01T18:40:10.315378+00:00;2026-07-01T18:40:09+00:00;NPS;1t0l123dq8oktb69jm8ys0k1t0l12rya
e0339e70-89bb-411b-a770-659fa9e04121;7eb615b3-a4ac-436e-8d08-c2bfa9bd72fc;QV02310;10;promotor;2026-07-01T19:04:31.586742+00:00;2026-07-01T19:04:31+00:00;NPS;wr1mrjhz9y6x0tsrgu9awr1mh02t8kei
